"sites" "variable" "age" "mean" "lenghth" "se"
"1406" "ROUGE" "Poaceae" 2750 644.886073632276 10 62.1314597843339
"1407" "SAEGIST" "Poaceae" 2750 853.581728371476 5 103.389294934025
"1408" "SHABLA" "Poaceae" 2750 620.454609469389 2 39.9230815793325
"1409" "SUMINKO" "Poaceae" 2750 622.364810182817 5 113.765696399088
"1410" "SUOVAL" "Poaceae" 2750 2.53100480890914 1 0
"1411" "TOSACJQS" "Poaceae" 2750 5.5484705 8 1.30037730637303
"1412" "TSOULACC" "Poaceae" 2750 17.8600851 10 4.39966874429974
"1413" "VOULK" "Poaceae" 2750 671.027893007663 19 113.209302493556
"1414" "ABBO" "Quercus" 2750 15.3721957717982 8 3.50429014690922
"1415" "AKUV" "Quercus" 2750 0 1 0
"1416" "ARKUT2" "Quercus" 2750 3006.62836285936 5 157.531923851073
"1417" "BACHALP" "Quercus" 2750 21.633433540296 2 0.613487937394751
"1418" "BRUN" "Quercus" 2750 1.03310054134468 2 1.03310054134468
"1419" "HOLT" "Quercus" 2750 195.565817396185 6 40.0447109869183
"1420" "KLOT" "Quercus" 2750 35.8083547548459 10 4.30157916351158
"1421" "MNIVA" "Quercus" 2750 141.533642539856 3 63.8117371966958
"1422" "PRASILSKE" "Quercus" 2750 182.107752793592 5 37.9266153177822
"1423" "RIBNO" "Quercus" 2750 145.61572529098 3 58.9499928165439
"1424" "ROUGE" "Quercus" 2750 575.729713819883 10 76.3996864249459
"1425" "SAEGIST" "Quercus" 2750 60.8586355503723 5 14.5763411006789
"1426" "SHABLA" "Quercus" 2750 338.123042273409 2 23.657475107351
"1427" "SUMINKO" "Quercus" 2750 2835.90238684719 5 933.162921069013
"1428" "SUOVAL" "Quercus" 2750 0 1 0
"1429" "TOSACJQS" "Quercus" 2750 0 8 0
"1430" "TSOULACC" "Quercus" 2750 0.1993623 10 0.1993623
"1431" "VOULK" "Quercus" 2750 1927.48119006051 19 317.273697801026
"1432" "ABBO" "Tilia" 2750 0 8 0
"1433" "AKUV" "Tilia" 2750 0 1 0
"1434" "ARKUT2" "Tilia" 2750 49.9963129562716 5 49.9963129562716
"1435" "BACHALP" "Tilia" 2750 7.47967854849437 2 3.03029425295623
"1436" "BRUN" "Tilia" 2750 0 2 0
"1437" "HOLT" "Tilia" 2750 32.7179575070287 6 6.8464576184456
"1438" "KLOT" "Tilia" 2750 54.1113123247991 10 8.50600744035032
"1439" "MNIVA" "Tilia" 2750 6.17492541666593 3 4.25047235419564
"1440" "PRASILSKE" "Tilia" 2750 29.9321437935073 5 9.21036365260404
"1441" "RIBNO" "Tilia" 2750 27.359421061425 3 7.87567110888737
"1442" "ROUGE" "Tilia" 2750 212.79846241967 10 29.7699872290909
"1443" "SAEGIST" "Tilia" 2750 4.52263648997064 5 2.82331837146542
"1444" "SHABLA" "Tilia" 2750 39.3775757618627 2 2.6899262591559
"1445" "SUMINKO" "Tilia" 2750 253.043165326105 5 130.29575340965
"1446" "SUOVAL" "Tilia" 2750 0 1 0
"1447" "TOSACJQS" "Tilia" 2750 0.07934485 8 0.07934485
"1448" "TSOULACC" "Tilia" 2750 0 10 0
"1449" "VOULK" "Tilia" 2750 3.55888134856303 19 1.54726044073579
"1450" "ABBO" "total_concetration" 3250 8056.39595732638 8 480.401535676425
"1451" "AKUV" "total_concetration" 3250 2146.6762379483 2 15.9535198371595
"1452" "ARKUT2" "total_concetration" 3250 6263.41567473717 5 1075.28169448229
"1453" "BACHALP" "total_concetration" 3250 2101.16100850727 2 626.154924724897
"1454" "BRUN" "total_concetration" 3250 673.731030873887 1 0
"1455" "HOLT" "total_concetration" 3250 8851.80320834529 5 305.911046422578
"1456" "KLOT" "total_concetration" 3250 7649.64971725682 12 521.374821060707
"1457" "MNIVA" "total_concetration" 3250 8144.82083815944 3 2450.79057444218
"1458" "PRASILSKE" "total_concetration" 3250 7522.54042282143 5 742.000007995996
"1459" "RIBNO" "total_concetration" 3250 2985.03346054317 3 144.587233679896
"1460" "ROUGE" "total_concetration" 3250 18030.602369368 10 926.684756783351
"1461" "SAEGIST" "total_concetration" 3250 3671.90367302295 6 517.395895165255
"1462" "SHABLA" "total_concetration" 3250 807.033651582716 3 59.3629787739776
"1463" "SUMINKO" "total_concetration" 3250 36651.2386802441 6 4703.03876320643
"1464" "SUOVAL" "total_concetration" 3250 1399.89305424764 2 59.1816788484497
"1465" "TOSACJQS" "total_concetration" 3250 463.911603555556 9 14.6646830106213
"1466" "TSOULACC" "total_concetration" 3250 752.681994 9 43.9111653287967
"1467" "VOULK" "total_concetration" 3250 1572.45334286464 4 83.8453765474446
"1468" "ARKUT2" "Abies" 3250 2.60420667721664 5 2.60420667721664
"1469" "BACHALP" "Abies" 3250 269.817613295116 2 76.3741924711975
"1470" "MNIVA" "Abies" 3250 2655.13683153843 3 634.455306115645
"1471" "PRASILSKE" "Abies" 3250 1022.66269843715 5 117.218186647837
"1472" "RIBNO" "Abies" 3250 680.124542825375 3 94.2851178912518
"1473" "SAEGIST" "Abies" 3250 622.689455583832 6 93.5108638126037
"1474" "SHABLA" "Abies" 3250 0 3 0
"1475" "SUMINKO" "Abies" 3250 0 6 0
"1476" "TOSACJQS" "Abies" 3250 0 9 0
"1477" "TSOULACC" "Abies" 3250 0 9 0
"1478" "VOULK" "Abies" 3250 25.7016618631402 4 3.4321616196829
"1479" "ABBO" "Alnus" 3250 314.129050310649 8 41.7526795410325
"1480" "AKUV" "Alnus" 3250 23.0452184938948 2 8.62768677532495
"1481" "ARKUT2" "Alnus" 3250 220.652353462488 5 136.635244957433
"1482" "BACHALP" "Alnus" 3250 195.742090304801 2 82.900094824182
"1483" "BRUN" "Alnus" 3250 26.1643118785976 1 0
"1484" "HOLT" "Alnus" 3250 523.427157116912 5 58.024108059886
"1485" "KLOT" "Alnus" 3250 432.088718724027 12 30.6498054177676
"1486" "MNIVA" "Alnus" 3250 752.412110365128 3 311.416444970496
"1487" "PRASILSKE" "Alnus" 3250 918.260588789302 5 115.692239063971
"1488" "RIBNO" "Alnus" 3250 103.445368291558 3 5.20270553251152
"1489" "ROUGE" "Alnus" 3250 3896.43699649337 10 278.748981385629
"1490" "SAEGIST" "Alnus" 3250 737.243547748755 6 165.661873667835
"1491" "SHABLA" "Alnus" 3250 75.7278034250397 3 26.9857796327348
"1492" "SUMINKO" "Alnus" 3250 5204.05713050336 6 540.227623880461
"1493" "SUOVAL" "Alnus" 3250 17.9615175559153 2 6.9495144725544
"1494" "TOSACJQS" "Alnus" 3250 4.437987 9 0.938938598836858
"1495" "TSOULACC" "Alnus" 3250 1.96213944444444 9 0.855266365230481
"1496" "VOULK" "Alnus" 3250 24.2790455290233 4 8.98433742298454
"1497" "ABBO" "Betula" 3250 3202.28531905849 8 216.058935100862
"1498" "AKUV" "Betula" 3250 648.286617707668 2 48.517298215165
"1499" "ARKUT2" "Betula" 3250 16.690402888549 5 11.3605536625513
"1500" "BACHALP" "Betula" 3250 41.6431728303264 2 17.4627452273367
"1501" "BRUN" "Betula" 3250 305.250305250305 1 0
"1502" "HOLT" "Betula" 3250 3841.98055958777 5 304.12496409828
"1503" "KLOT" "Betula" 3250 3419.19634391891 12 290.521142516799
"1504" "MNIVA" "Betula" 3250 471.233015983494 3 142.980738295233
"1505" "PRASILSKE" "Betula" 3250 622.965705319749 5 179.280877785213
"1506" "RIBNO" "Betula" 3250 82.0672803732605 3 27.967208549057
"1507" "ROUGE" "Betula" 3250 5817.00282813558 10 401.892626014091
"1508" "SAEGIST" "Betula" 3250 93.2859707287125 6 29.2441830196585
"1509" "SHABLA" "Betula" 3250 36.1933344257098 3 13.4699472136038
"1510" "SUMINKO" "Betula" 3250 7900.75137769844 6 1620.54534486307
"1511" "SUOVAL" "Betula" 3250 536.026297133626 2 40.4861583823875
"1512" "TOSACJQS" "Betula" 3250 158.520222222222 9 5.65782373411608
"1513" "TSOULACC" "Betula" 3250 281.687122222222 9 23.9422104815532
"1514" "VOULK" "Betula" 3250 6.65504995313489 4 3.43974020994453
"1515" "ABBO" "Carpinus" 3250 3.35335726622485 8 2.64749367266157
"1516" "ARKUT2" "Carpinus" 3250 1324.68263425407 5 311.572214980977
"1517" "HOLT" "Carpinus" 3250 10.3830443950075 5 2.77892789807795
"1518" "KLOT" "Carpinus" 3250 1.28507046928136 12 0.685026914412373
"1519" "MNIVA" "Carpinus" 3250 89.1469861976214 3 38.487188293274
"1520" "PRASILSKE" "Carpinus" 3250 53.0640908961134 5 19.6753553538273
"1521" "RIBNO" "Carpinus" 3250 85.8174485755436 3 15.7420059686182
"1522" "ROUGE" "Carpinus" 3250 48.5075524588441 10 15.4761833534075
"1523" "SHABLA" "Carpinus" 3250 215.283282123452 3 43.4441607216903
"1524" "SUMINKO" "Carpinus" 3250 912.519669501297 6 160.063676084073
"1525" "TOSACJQS" "Carpinus" 3250 0 9 0
"1526" "TSOULACC" "Carpinus" 3250 0 9 0
"1527" "VOULK" "Carpinus" 3250 190.744286801308 4 29.7077552142616
"1528" "ABBO" "Corylus" 3250 25.0123222151694 8 3.59449102163011
"1529" "AKUV" "Corylus" 3250 2.88350634371396 2 2.88350634371396
"1530" "ARKUT2" "Corylus" 3250 94.232548215906 5 18.4736162509292
"1531" "BACHALP" "Corylus" 3250 218.196497703778 2 15.54763579179
"1532" "BRUN" "Corylus" 3250 0 1 0
"1533" "HOLT" "Corylus" 3250 176.432527673903 5 32.0632487959546
"1534" "KLOT" "Corylus" 3250 131.005180023786 12 15.4711824586745
"1535" "MNIVA" "Corylus" 3250 226.68107751473 3 30.2077399900437
"1536" "PRASILSKE" "Corylus" 3250 899.503173542723 5 40.732015286564
"1537" "RIBNO" "Corylus" 3250 80.2308556014083 3 32.8904247212073
"1538" "ROUGE" "Corylus" 3250 689.553870672383 10 102.851626842467
"1539" "SAEGIST" "Corylus" 3250 326.873713110871 6 49.1668486976937
"1540" "SHABLA" "Corylus" 3250 68.1134416485241 3 25.8484607009283
"1541" "SUMINKO" "Corylus" 3250 3818.06868224624 6 405.236212074086
"1542" "SUOVAL" "Corylus" 3250 0 2 0
"1543" "TOSACJQS" "Corylus" 3250 0.348888222222222 9 0.24214530592611
"1544" "TSOULACC" "Corylus" 3250 2.14937477777778 9 0.641290604730258
"1545" "VOULK" "Corylus" 3250 28.6353358392414 4 2.89660875577452
"1546" "ABBO" "Cyperaceae" 3250 33.4003791426615 8 4.59829834875457
"1547" "AKUV" "Cyperaceae" 3250 34.5771682091308 2 0.0249079154366534
"1548" "ARKUT2" "Cyperaceae" 3250 31.4794579697434 5 19.5156383434711
"1549" "BACHALP" "Cyperaceae" 3250 106.124313104966 2 47.0183950473025
"1550" "BRUN" "Cyperaceae" 3250 32.705389848247 1 0
"1551" "HOLT" "Cyperaceae" 3250 24.2840129347051 5 3.7850725135061
"1552" "KLOT" "Cyperaceae" 3250 26.0824515243789 12 2.4714861988243
"1553" "MNIVA" "Cyperaceae" 3250 40.2389603610241 3 14.0675714353029
"1554" "PRASILSKE" "Cyperaceae" 3250 29.1976646035452 5 8.31481825456022
"1555" "RIBNO" "Cyperaceae" 3250 12.6323408242782 3 7.02130577384546
"1556" "ROUGE" "Cyperaceae" 3250 334.279852796211 10 39.7846915138274
"1557" "SAEGIST" "Cyperaceae" 3250 65.6072935224245 6 12.9643097690814
"1558" "SHABLA" "Cyperaceae" 3250 7.28789852897761 3 5.65428520878097
"1559" "SUMINKO" "Cyperaceae" 3250 123.711854847055 6 26.8390557775088
"1560" "SUOVAL" "Cyperaceae" 3250 15.3764400349406 2 1.1415645901007
"1561" "TOSACJQS" "Cyperaceae" 3250 29.6396064444444 9 2.39551574317447
"1562" "TSOULACC" "Cyperaceae" 3250 22.0706744444444 9 3.58756496493796
"1563" "VOULK" "Cyperaceae" 3250 58.2748605698645 4 10.5839387689398
"1564" "ABBO" "Fagus" 3250 1.60793968980487 8 1.06479892949934
"1565" "ARKUT2" "Fagus" 3250 482.095680868944 5 144.714436331415
"1566" "BACHALP" "Fagus" 3250 203.802232839131 2 74.839952289852
"1567" "HOLT" "Fagus" 3250 3.63514630937774 5 1.52084058587752
"1568" "KLOT" "Fagus" 3250 0.458794955007018 12 0.458794955007018
"1569" "MNIVA" "Fagus" 3250 1623.41018180178 3 601.954642849944
"1570" "PRASILSKE" "Fagus" 3250 1404.84738476589 5 151.207834488111
"1571" "RIBNO" "Fagus" 3250 234.1872774776 3 25.20746323688
"1572" "ROUGE" "Fagus" 3250 13.6519368258931 10 3.25415347852123
"1573" "SAEGIST" "Fagus" 3250 432.771366290232 6 65.4888668894897
"1574" "SHABLA" "Fagus" 3250 54.6325750559223 3 8.84004572847742
"1575" "SUMINKO" "Fagus" 3250 83.0951937897948 6 29.2676462232093
"1576" "TOSACJQS" "Fagus" 3250 0 9 0
"1577" "TSOULACC" "Fagus" 3250 0 9 0
"1578" "VOULK" "Fagus" 3250 23.9413900728653 4 2.06261836681098
"1579" "ABBO" "Fraxinus" 3250 7.37962765428708 8 3.29490758347835
"1580" "ARKUT2" "Fraxinus" 3250 217.671697247141 5 105.412347534111
"1581" "BACHALP" "Fraxinus" 3250 8.0601425343299 2 8.0601425343299
"1582" "HOLT" "Fraxinus" 3250 22.2613661721191 5 4.55344287596956
"1583" "KLOT" "Fraxinus" 3250 12.2951818726202 12 3.82852567120633
"1584" "MNIVA" "Fraxinus" 3250 45.8407606771101 3 23.6187795755502
"1585" "PRASILSKE" "Fraxinus" 3250 96.1076895523731 5 34.6324266070367
"1586" "RIBNO" "Fraxinus" 3250 9.90956346963597 3 5.01209896983438
"1587" "ROUGE" "Fraxinus" 3250 250.405676689712 10 46.8144805676414
"1588" "SAEGIST" "Fraxinus" 3250 24.0564397618741 6 13.948998161734
"1589" "SHABLA" "Fraxinus" 3250 12.2553186308087 3 7.71496545153767
"1590" "SUMINKO" "Fraxinus" 3250 456.400564483177 6 117.524915909123
"1591" "TOSACJQS" "Fraxinus" 3250 0 9 0
"1592" "TSOULACC" "Fraxinus" 3250 0 9 0
"1593" "VOULK" "Fraxinus" 3250 23.3912857819369 4 3.27374525261542
"1594" "ABBO" "Juniperus" 3250 85.660630251989 8 9.7717890657151
"1595" "ARKUT2" "Juniperus" 3250 27.0595857242492 5 14.1962072199348
"1596" "BACHALP" "Juniperus" 3250 12.0902138014948 2 12.0902138014948
"1597" "HOLT" "Juniperus" 3250 15.3283083690899 5 7.55615552174521
"1598" "KLOT" "Juniperus" 3250 29.4670454792864 12 5.32165466026417
"1599" "MNIVA" "Juniperus" 3250 0 3 0
"1600" "PRASILSKE" "Juniperus" 3250 9.70572670184578 5 4.18424941365483
"1601" "RIBNO" "Juniperus" 3250 36.9698727331262 3 12.5413569278869
"1602" "ROUGE" "Juniperus" 3250 12.116611237519 10 6.21939213178239
"1603" "SAEGIST" "Juniperus" 3250 23.9708914062241 6 4.98654477816175
"1604" "SHABLA" "Juniperus" 3250 1.897361104781 3 1.897361104781
"1605" "SUMINKO" "Juniperus" 3250 0 6 0
"1606" "TOSACJQS" "Juniperus" 3250 18.3243811111111 9 1.7374591294805
"1607" "TSOULACC" "Juniperus" 3250 10.1438436666667 9 2.62482049074897
"1608" "VOULK" "Juniperus" 3250 2.73176689131237 4 1.86257518752778
"1609" "ABBO" "Picea" 3250 58.2197114571001 8 22.7893494178848
"1610" "AKUV" "Picea" 3250 15.8489065923281 2 1.45213146995555
"1611" "ARKUT2" "Picea" 3250 24.4214045160838 5 12.5575429062659
"1612" "BACHALP" "Picea" 3250 902.525348284342 2 330.255228346918
"1613" "BRUN" "Picea" 3250 8.72143729286586 1 0
"1614" "HOLT" "Picea" 3250 12.8900768800457 5 6.08354704524213
"1615" "KLOT" "Picea" 3250 18.7307291884459 12 3.47934033098935
"1616" "MNIVA" "Picea" 3250 1336.22567195901 3 422.537604845727
"1617" "PRASILSKE" "Picea" 3250 1473.20326921308 5 72.0186439656952
"1618" "RIBNO" "Picea" 3250 189.235618762489 3 25.3038082080413
"1619" "ROUGE" "Picea" 3250 3255.23554050059 10 224.055072401666
"1620" "SAEGIST" "Picea" 3250 1273.64402673787 6 186.333481571671
"1621" "SHABLA" "Picea" 3250 1.14778053487731 3 1.14778053487731
"1622" "SUMINKO" "Picea" 3250 43.9364474937097 6 10.3747620587593
"1623" "SUOVAL" "Picea" 3250 6.88250192710055 2 6.88250192710055
"1624" "TOSACJQS" "Picea" 3250 6.02527588888889 9 0.831336322323473
"1625" "TSOULACC" "Picea" 3250 29.9511322222222 9 3.66459388634212
"1626" "VOULK" "Picea" 3250 0 4 0
"1627" "ABBO" "Pinus" 3250 4341.57203790325 8 295.738671061082
"1628" "AKUV" "Pinus" 3250 1456.6119888107 2 68.76286701398
"1629" "ARKUT2" "Pinus" 3250 119.987051481373 5 32.1743564450772
"1630" "BACHALP" "Pinus" 3250 208.791204219637 2 112.069493807678
"1631" "BRUN" "Pinus" 3250 333.594976452119 1 0
"1632" "HOLT" "Pinus" 3250 3955.86690320501 5 220.543250448324
"1633" "KLOT" "Pinus" 3250 3488.90379128367 12 290.586539885638
"1634" "MNIVA" "Pinus" 3250 767.505689732677 3 230.143435666809
"1635" "PRASILSKE" "Pinus" 3250 587.647667144685 5 79.6838296097787
"1636" "RIBNO" "Pinus" 3250 1311.97498626478 3 68.7559125846496
"1637" "ROUGE" "Pinus" 3250 2640.08691739186 10 156.242428107975
"1638" "SAEGIST" "Pinus" 3250 79.7924975832957 6 17.913194136001
"1639" "SHABLA" "Pinus" 3250 45.8485307418774 3 3.40946766244484
"1640" "SUMINKO" "Pinus" 3250 12064.9349125053 6 1244.65758901674
"1641" "SUOVAL" "Pinus" 3250 835.866877814967 2 18.2256488754235
"1642" "TOSACJQS" "Pinus" 3250 276.133555555556 9 12.5868839226495
"1643" "TSOULACC" "Pinus" 3250 426.597488888889 9 22.354123246385
"1644" "VOULK" "Pinus" 3250 157.422990368366 4 8.19486427579176
"1645" "ABBO" "Poaceae" 3250 30.2961522524605 8 5.75609196145577
"1646" "AKUV" "Poaceae" 3250 10.0860452241397 2 1.44798015071613
"1647" "ARKUT2" "Poaceae" 3250 443.161404274985 5 75.3204208915717
"1648" "BACHALP" "Poaceae" 3250 539.640608172499 2 201.892504985853
"1649" "BRUN" "Poaceae" 3250 6.5410779696494 1 0
"1650" "HOLT" "Poaceae" 3250 35.0527639698877 5 10.8594580276528
"1651" "KLOT" "Poaceae" 3250 15.0540067391622 12 3.16922400250259
"1652" "MNIVA" "Poaceae" 3250 123.846866671471 3 50.1759490153742
"1653" "PRASILSKE" "Poaceae" 3250 238.679286336181 5 55.4610521338058
"1654" "RIBNO" "Poaceae" 3250 194.704095921128 3 38.9662201148717
"1655" "ROUGE" "Poaceae" 3250 388.884983248023 10 43.1868246682885
"1656" "SAEGIST" "Poaceae" 3250 783.876422155423 6 134.0194849239
"1657" "SHABLA" "Poaceae" 3250 290.525277572911 3 57.4624276333437
"1658" "SUMINKO" "Poaceae" 3250 505.119060460235 6 103.364814023899
"1659" "SUOVAL" "Poaceae" 3250 4.12950115626032 2 4.12950115626032
"1660" "TOSACJQS" "Poaceae" 3250 8.18884855555556 9 1.05970931812358
"1661" "TSOULACC" "Poaceae" 3250 11.0422361111111 9 2.96626471663028
"1662" "VOULK" "Poaceae" 3250 442.254613077453 4 55.5645893752438
"1663" "ABBO" "Quercus" 3250 16.2907939580656 8 3.40905260032702
"1664" "AKUV" "Quercus" 3250 0 2 0
"1665" "ARKUT2" "Quercus" 3250 3722.9829010964 5 702.783149340944
"1666" "BACHALP" "Quercus" 3250 16.3120650913279 2 7.86836251166177
"1667" "BRUN" "Quercus" 3250 0 1 0
"1668" "HOLT" "Quercus" 3250 242.8222967456 5 24.8771691747823
"1669" "KLOT" "Quercus" 3250 53.5501430286341 12 6.61988516157914
"1670" "MNIVA" "Quercus" 3250 146.203156792682 3 37.3589903913121
"1671" "PRASILSKE" "Quercus" 3250 383.071233481932 5 80.2027520410604
"1672" "RIBNO" "Quercus" 3250 134.509952095889 3 44.679378082508
"1673" "ROUGE" "Quercus" 3250 975.807944487046 10 119.309085726677
"1674" "SAEGIST" "Quercus" 3250 48.8657589694324 6 12.1542104054778
"1675" "SHABLA" "Quercus" 3250 278.338202551502 3 30.2239880118164
"1676" "SUMINKO" "Quercus" 3250 5676.90097919827 6 864.632579430335
"1677" "SUOVAL" "Quercus" 3250 0 2 0
"1678" "TOSACJQS" "Quercus" 3250 0 9 0
"1679" "TSOULACC" "Quercus" 3250 0.190892777777778 9 0.190892777777778
"1680" "VOULK" "Quercus" 3250 1085.47772735693 4 51.3941803102307
"1681" "ABBO" "Tilia" 3250 0.88516756134522 8 0.88516756134522
"1682" "AKUV" "Tilia" 3250 0 2 0
"1683" "ARKUT2" "Tilia" 3250 10.3352083047515 5 10.3352083047515
"1684" "BACHALP" "Tilia" 3250 24.1804276029897 2 24.1804276029897
"1685" "BRUN" "Tilia" 3250 0 1 0
"1686" "HOLT" "Tilia" 3250 46.7758218904507 5 10.344614429516
"1687" "KLOT" "Tilia" 3250 62.6687183131483 12 4.92363503717969
"1688" "MNIVA" "Tilia" 3250 31.0253555967842 3 31.0253555967842
"1689" "PRASILSKE" "Tilia" 3250 51.501194976577 5 13.7481376392909
"1690" "RIBNO" "Tilia" 3250 36.5606940724965 3 6.27731455099763
"1691" "ROUGE" "Tilia" 3250 431.796494475155 10 48.2049117893277
"1692" "SAEGIST" "Tilia" 3250 8.71000510184433 6 3.00748347440776
"1693" "SHABLA" "Tilia" 3250 17.5960213402217 3 5.06443832336416
"1694" "SUMINKO" "Tilia" 3250 490.573722824485 6 71.6434498746514
"1695" "SUOVAL" "Tilia" 3250 3.15585981602509 2 0.40285904518487
"1696" "TOSACJQS" "Tilia" 3250 0.121293555555556 9 0.121293555555556
"1697" "TSOULACC" "Tilia" 3250 0 9 0
"1698" "VOULK" "Tilia" 3250 3.47280240738863 4 1.26501218107734
"1699" "ABBO" "total_concetration" 3750 9177.06100714288 6 548.869769211721
"1700" "AKUV" "total_concetration" 3750 2431.41784579844 1 0
"1701" "ARKUT2" "total_concetration" 3750 4417.61882914671 5 940.120227170595
"1702" "BACHALP" "total_concetration" 3750 2536.6239159035 2 1332.3729590965
"1703" "BRUN" "total_concetration" 3750 963.241346582568 2 85.0797017384805
"1704" "HOLT" "total_concetration" 3750 7457.70869113402 5 549.935715586496
"1705" "KLOT" "total_concetration" 3750 7671.67282492433 6 443.08725194996
"1706" "MNIVA" "total_concetration" 3750 5953.42116195268 4 1994.93501495113
"1707" "PRASILSKE" "total_concetration" 3750 6595.1860136584 5 588.494442674759
"1708" "RIBNO" "total_concetration" 3750 3730.52316556649 3 982.596030925944
"1709" "ROUGE" "total_concetration" 3750 15028.8835802465 10 532.197048201469
"1710" "SAEGIST" "total_concetration" 3750 2243.68745254104 5 208.301748269555
"1711" "SHABLA" "total_concetration" 3750 768.68002073896 3 172.94681171745
"1712" "SUMINKO" "total_concetration" 3750 38274.0186083482 5 5047.87811876836
"1713" "SUOVAL" "total_concetration" 3750 1622.45767109904 2 233.934623121619
"1714" "TOSACJQS" "total_concetration" 3750 550.9109625 8 27.48795354886
"1715" "TSOULACC" "total_concetration" 3750 1025.38186088889 9 45.2627291524078
"1716" "VOULK" "total_concetration" 3750 2216.02138038587 4 278.308960992712
"1717" "ARKUT2" "Abies" 3750 1.79890473764646 5 1.79890473764646
"1718" "BACHALP" "Abies" 3750 418.824641348133 2 262.234733651867
"1719" "MNIVA" "Abies" 3750 1725.94660512391 4 599.47296936034
"1720" "PRASILSKE" "Abies" 3750 851.994833260798 5 141.120414164243
"1721" "RIBNO" "Abies" 3750 773.830287085304 3 208.264603226128
"1722" "SAEGIST" "Abies" 3750 302.787072372293 5 49.7275693775788
"1723" "SHABLA" "Abies" 3750 0.91891760644368 3 0.91891760644368
"1724" "SUMINKO" "Abies" 3750 16.5182222222222 5 10.2188410029107
"1725" "TOSACJQS" "Abies" 3750 0 8 0
"1726" "TSOULACC" "Abies" 3750 0 9 0
"1727" "VOULK" "Abies" 3750 24.4847137859007 4 9.71984345441535
"1728" "ABBO" "Alnus" 3750 400.653448719227 6 18.1727073881307
"1729" "AKUV" "Alnus" 3750 25.9890268553277 1 0
"1730" "ARKUT2" "Alnus" 3750 75.1873307747054 5 22.4213054141906
"1731" "BACHALP" "Alnus" 3750 174.521549313752 2 129.781575686248
"1732" "BRUN" "Alnus" 3750 50.4967816846662 2 21.5752903874059
