"taxon" "map" "trap" "dist"
"12472" "Juniperus" "nearestju_comm" "CZE/HSS/SA17" 0
"12473" "Juniperus" "nearestju_comm" "CZE/HSS/SA14" 0
"12474" "Juniperus" "nearestju_comm" "CZE/HSS/SA18" 0
"12475" "Juniperus" "nearestju_comm" "CZE/HSS/SA15" 0
"12476" "Juniperus" "nearestju_comm" "CZE/HSS/SA12" 0
"12477" "Juniperus" "nearestju_comm" "CZE/HSS/SA11" 0
"12478" "Juniperus" "nearestju_comm" "CZE/HSS/SA9" 0
"12479" "Juniperus" "nearestju_comm" "CZE/HSS/SA8" 0
"12480" "Juniperus" "nearestju_comm" "CZE/HSS/SA3" 0
"12481" "Juniperus" "nearestju_comm" "CZE/HSS/SA5" 0
"12482" "Juniperus" "nearestju_comm" "CZE/HSS/SA13" 0
"12483" "Juniperus" "nearestju_comm" "CZE/HSS/SA2" 0
"12484" "Juniperus" "nearestju_comm" "CZE/HSS/SA7" 0
"12485" "Juniperus" "nearestju_comm" "CZE/HSS/SA4" 0
"12486" "Juniperus" "nearestju_comm" "CZE/HSS/SA6" 0
"12487" "Juniperus" "nearestju_comm" "CZE/HSS/SA1" 0
"12488" "Juniperus" "nearestju_comm" "HUN/EM/SOM-1" 0
"12489" "Juniperus" "nearestju_comm" "HUN/EM/KM-2" 0
"12490" "Juniperus" "nearestju_comm" "HUN/EM/ET-4" 0
"12491" "Juniperus" "nearestju_comm" "HUN/EM/HAL-9" 65731
"12492" "Juniperus" "nearestju_comm" "HUN/EM/CSIK-11" 62936
"12493" "Juniperus" "nearestju_comm" "HUN/EM/ORR-12" 0
"12494" "Juniperus" "nearestju_comm" "HUN/EM/APV-14" 0
"12495" "Juniperus" "nearestju_comm" "HUN/EM/CSOR-15" 0
"12496" "Juniperus" "nearestju_comm" "CH/WVDK/Z5" 0
"12497" "Juniperus" "nearestju_comm" "CH/WVDK/Z4" 0
"12498" "Juniperus" "nearestju_comm" "CH/WVDK/Z3" 0
"12499" "Juniperus" "nearestju_comm" "CH/WVDK/Z2" 0
"12500" "Juniperus" "nearestju_comm" "CH/WVDK/Z1" 0
"12501" "Juniperus" "nearestju_comm" "CH/WVDK/S5" 0
"12502" "Juniperus" "nearestju_comm" "CH/WVDK/S4" 0
"12503" "Juniperus" "nearestju_comm" "CH/WVDK/S3" 0
"12504" "Juniperus" "nearestju_comm" "CH/WVDK/S2" 0
"12505" "Juniperus" "nearestju_comm" "CH/WVDK/S1c" 0
"12506" "Juniperus" "nearestju_comm" "CH/WVDK/S1b" 0
"12507" "Juniperus" "nearestju_comm" "CH/WVDK/S1a" 0
"12508" "Juniperus" "nearestju_comm" "CH/WVDK/R6" 0
"12509" "Juniperus" "nearestju_comm" "CH/WVDK/R5" 0
"12510" "Juniperus" "nearestju_comm" "CH/WVDK/R4" 0
"12511" "Juniperus" "nearestju_comm" "CH/WVDK/R3" 0
"12512" "Juniperus" "nearestju_comm" "CH/WVDK/R2" 0
"12513" "Juniperus" "nearestju_comm" "CH/WVDK/F2" 0
"12514" "Juniperus" "nearestju_comm" "CH/WVDK/F1" 0
"12515" "Juniperus" "nearestju_comm" "CH/WVDK/SAG" 0
"12516" "Juniperus" "nearestju_comm" "CH/WVDK/R5-b" 0
"12517" "Juniperus" "nearestju_comm" "CH/WVDK/R5-a" 0
"12518" "Juniperus" "nearestju_comm" "CH/WVDK/M5" 0
"12519" "Juniperus" "nearestju_comm" "CH/WVDK/M4" 0
"12520" "Juniperus" "nearestju_comm" "CH/WVDK/M3" 0
"12521" "Juniperus" "nearestju_comm" "CH/WVDK/M2" 0
"12522" "Juniperus" "nearestju_comm" "CH/WVDK/M1" 0
"12523" "Juniperus" "nearestju_comm" "CH/WVDK/HIN" 0
"12524" "Juniperus" "nearestju_comm" "CH/WVDK/HAG" 0
"12525" "Juniperus" "nearestju_comm" "CH/WVDK/G15" 0
"12526" "Juniperus" "nearestju_comm" "CH/WVDK/G14" 0
"12527" "Juniperus" "nearestju_comm" "CH/WVDK/G13b" 0
"12528" "Juniperus" "nearestju_comm" "CH/WVDK/G13" 0
"12529" "Juniperus" "nearestju_comm" "CH/WVDK/G12B" 0
"12530" "Juniperus" "nearestju_comm" "CH/WVDK/G12A" 0
"12531" "Juniperus" "nearestju_comm" "CH/WVDK/G12" 0
"12532" "Juniperus" "nearestju_comm" "CH/WVDK/G10" 0
"12533" "Juniperus" "nearestju_comm" "CH/WVDK/G08-b" 0
"12534" "Juniperus" "nearestju_comm" "CH/WVDK/G08-a" 0
"12535" "Juniperus" "nearestju_comm" "CH/WVDK/G08" 0
"12536" "Juniperus" "nearestju_comm" "CH/WVDK/G07-b" 0
"12537" "Juniperus" "nearestju_comm" "CH/WVDK/G07-a" 0
"12538" "Juniperus" "nearestju_comm" "CH/WVDK/G07" 0
"12539" "Juniperus" "nearestju_comm" "CH/WVDK/G06b" 0
"12540" "Juniperus" "nearestju_comm" "CH/WVDK/G06" 0
"12541" "Juniperus" "nearestju_comm" "CH/WVDK/G01" 0
"12542" "Juniperus" "nearestju_comm" "CH/WVDK/A5" 0
"12543" "Juniperus" "nearestju_comm" "CH/WVDK/A4" 0
"12544" "Juniperus" "nearestju_comm" "CH/WVDK/A3" 0
"12545" "Juniperus" "nearestju_comm" "CH/WVDK/A2" 0
"12546" "Juniperus" "nearestju_comm" "CH/WVDK/A1" 0
"12547" "Juniperus" "nearestju_comm" "CH/WVDK/A0" 0
"12548" "Juniperus" "nearestju_comm" "BUL/MF/16" 88253
"12549" "Juniperus" "nearestju_comm" "BUL/MF/12" 20472
"12550" "Juniperus" "nearestju_comm" "BUL/MF/11" 20448
"12551" "Juniperus" "nearestju_comm" "BUL/MF/05" 94152
"12552" "Juniperus" "nearestju_comm" "BUL/MF/04" 159954
"12553" "Juniperus" "nearestju_comm" "BUL/MF/03" 162056
"12554" "Juniperus" "nearestju_comm" "BUL/MF/02" 144402
"12555" "Juniperus" "nearestju_comm" "BUL/MF/01" 143112
"12556" "Juniperus" "nearestju_comm" "BUL/MF/10" 118031
"12557" "Juniperus" "nearestju_comm" "BUL/MF/09" 113460
"12558" "Juniperus" "nearestju_comm" "BUL/MF/08" 119420
"12559" "Juniperus" "nearestju_comm" "BUL/MF/07" 118569
"12560" "Juniperus" "nearestju_comm" "TR/NKK/SF3" 140640
"12561" "Juniperus" "nearestju_comm" "TR/NKK/SF2" 140695
"12562" "Juniperus" "nearestju_comm" "TR/NKK/SF1" 140641
"12563" "Juniperus" "nearestju_comm" "TR/NKK/MF3" 145536
"12564" "Juniperus" "nearestju_comm" "TR/NKK/MF2" 145507
"12565" "Juniperus" "nearestju_comm" "TR/NKK/MF1" 142138
"12566" "Juniperus" "nearestju_comm" "TR/NKK/BF6" 114349
"12567" "Juniperus" "nearestju_comm" "TR/NKK/BF5" 114326
"12568" "Juniperus" "nearestju_comm" "TR/NKK/BF4" 114339
"12569" "Juniperus" "nearestju_comm" "TR/NKK/BF3" 182947
"12570" "Juniperus" "nearestju_comm" "TR/NKK/BF2" 182999
"12571" "Juniperus" "nearestju_comm" "TR/NKK/BF1" 183036
"12572" "Juniperus" "nearestju_comm" "BUL/EB/BRL4" 0
"12573" "Juniperus" "nearestju_comm" "BUL/EB/BRL3" 0
"12574" "Juniperus" "nearestju_comm" "BUL/EB/BRL2" 0
"12575" "Juniperus" "nearestju_comm" "GEOR/EK/T10" 0
"12576" "Juniperus" "nearestju_comm" "GEOR/EK/T9" 0
"12577" "Juniperus" "nearestju_comm" "GEOR/EK/T8" 0
"12578" "Juniperus" "nearestju_comm" "GEOR/EK/T7" 0
"12579" "Juniperus" "nearestju_comm" "GEOR/EK/T6" 0
"12580" "Juniperus" "nearestju_comm" "GEOR/EK/T5" 0
"12581" "Juniperus" "nearestju_comm" "GEOR/EK/T4" 0
"12582" "Juniperus" "nearestju_comm" "GEOR/EK/T3" 0
"12583" "Juniperus" "nearestju_comm" "GEOR/EK/T2" 0
"12584" "Juniperus" "nearestju_comm" "GEOR/EK/T1" 0
"12585" "Juniperus" "nearestju_comm" "GRE/AMG/P7" 0
"12586" "Juniperus" "nearestju_comm" "GRE/AMG/P6" 0
"12587" "Juniperus" "nearestju_comm" "GRE/AMG/P5" 0
"12588" "Juniperus" "nearestju_comm" "GRE/AMG/P4" 0
"12589" "Juniperus" "nearestju_comm" "GRE/AMG/P3" 0
"12590" "Juniperus" "nearestju_comm" "GRE/AMG/P2" 0
"12591" "Juniperus" "nearestju_comm" "GRE/AMG/P1" 0
"12592" "Juniperus" "nearestju_comm" "GRE/TIM4" 0
"12593" "Juniperus" "nearestju_comm" "GRE/TIM3" 0
"12594" "Juniperus" "nearestju_comm" "GRE/TIM2" 0
"12595" "Juniperus" "nearestju_comm" "GRE/TIM5" 0
"12596" "Juniperus" "nearestju_comm" "GRE/TIM1" 0
"12597" "Juniperus" "nearestju_comm" "CYP/TRO4" 506744
"12598" "Juniperus" "nearestju_comm" "CYP/TRO3" 498895
"12599" "Juniperus" "nearestju_comm" "CYP/TRO2" 502197
"12600" "Juniperus" "nearestju_comm" "CYP/TRO1" 502813
"12601" "Juniperus" "nearestju_oxy" "FIN/SPH/Z80" 3679120
"12602" "Juniperus" "nearestju_oxy" "N/CJ/S3" 3637869
"12603" "Juniperus" "nearestju_oxy" "N/CJ/S2" 3637869
"12604" "Juniperus" "nearestju_oxy" "N/CJ/S1" 3637869
"12605" "Juniperus" "nearestju_oxy" "RUS/EP/L2" 5254192
"12606" "Juniperus" "nearestju_oxy" "RUS/EP/L1" 5245489
"12607" "Juniperus" "nearestju_oxy" "RUS/EP/L3" 5281774
"12608" "Juniperus" "nearestju_oxy" "FIN/SPH/B65" 2842318
"12609" "Juniperus" "nearestju_oxy" "FIN/SPH/U16" 2778754
"12610" "Juniperus" "nearestju_oxy" "FIN/SPH/Ke8" 2757238
"12611" "Juniperus" "nearestju_oxy" "FIN/SPH/F5" 2750361
"12612" "Juniperus" "nearestju_oxy" "FIN/SPH/M24" 2576199
"12613" "Juniperus" "nearestju_oxy" "FIN/SPH/N27" 2660378
"12614" "Juniperus" "nearestju_oxy" "FIN/SPH/J12" 2613743
"12615" "Juniperus" "nearestju_oxy" "FIN/SPH/Kil11" 2605688
"12616" "Juniperus" "nearestju_oxy" "N/CJ/SK2" 2635014
"12617" "Juniperus" "nearestju_oxy" "N/CJ/SK1" 2635014
"12618" "Juniperus" "nearestju_oxy" "N/CJ/R2" 2579827
"12619" "Juniperus" "nearestju_oxy" "N/CJ/R1" 2579827
"12620" "Juniperus" "nearestju_oxy" "N/CJ/PE2" 2579045
"12621" "Juniperus" "nearestju_oxy" "N/CJ/PE1" 2579045
"12622" "Juniperus" "nearestju_oxy" "N/CJ/J4" 2580700
"12623" "Juniperus" "nearestju_oxy" "N/CJ/J3" 2580700
"12624" "Juniperus" "nearestju_oxy" "N/CJ/PW4" 2579004
"12625" "Juniperus" "nearestju_oxy" "N/CJ/PW2" 2579004
"12626" "Juniperus" "nearestju_oxy" "N/CJ/PW1" 2579004
"12627" "Juniperus" "nearestju_oxy" "N/CJ/J2" 2580019
"12628" "Juniperus" "nearestju_oxy" "N/CJ/J1" 2580019
"12629" "Juniperus" "nearestju_oxy" "N/KDV/FH-V" 2575727
"12630" "Juniperus" "nearestju_oxy" "N/KDV/DBH-IV" 2576013
"12631" "Juniperus" "nearestju_oxy" "N/KDV/CH-III" 2576202
"12632" "Juniperus" "nearestju_oxy" "N/CJ/CHIIIB" 2576202
"12633" "Juniperus" "nearestju_oxy" "N/KDV/FH-VI" 2575439
"12634" "Juniperus" "nearestju_oxy" "N/KDV/BH-II" 2576278
"12635" "Juniperus" "nearestju_oxy" "N/KDV/AH-I" 2575840
"12636" "Juniperus" "nearestju_oxy" "N/CJ/KHVIIA" 2580825
"12637" "Juniperus" "nearestju_oxy" "N/CJ/KHVII" 2580825
"12638" "Juniperus" "nearestju_oxy" "N/CJ/ÄR3" 2604991
"12639" "Juniperus" "nearestju_oxy" "N/CJ/ÄR4" 2605137
"12640" "Juniperus" "nearestju_oxy" "N/CJ/ÄR1" 2604828
"12641" "Juniperus" "nearestju_oxy" "N/CJ/ÄR2" 2604967
"12642" "Juniperus" "nearestju_oxy" "N/CJ/FO2" 2553877
"12643" "Juniperus" "nearestju_oxy" "N/CJ/FO1" 2553716
"12644" "Juniperus" "nearestju_oxy" "N/CJ/TR2" 2572995
"12645" "Juniperus" "nearestju_oxy" "N/CJ/TR1" 2572992
"12646" "Juniperus" "nearestju_oxy" "N/CJ/BA2" 2578272
"12647" "Juniperus" "nearestju_oxy" "N/CJ/BA1" 2578272
"12648" "Juniperus" "nearestju_oxy" "N/CJ/HA2" 2525305
"12649" "Juniperus" "nearestju_oxy" "N/CJ/HA1" 2525298
"12650" "Juniperus" "nearestju_oxy" "S/LB/STN" 2511849
"12651" "Juniperus" "nearestju_oxy" "S/LB/Bad" 2511849
"12652" "Juniperus" "nearestju_oxy" "S/LB/NJ" 2522198
"12653" "Juniperus" "nearestju_oxy" "S/LB/Tib" 2511185
"12654" "Juniperus" "nearestju_oxy" "FIN/SPH/T72" 2467780
"12655" "Juniperus" "nearestju_oxy" "FIN/SPH/T70" 2467780
"12656" "Juniperus" "nearestju_oxy" "IS/MH/03" 2553730
"12657" "Juniperus" "nearestju_oxy" "IS/MH/02" 2553539
"12658" "Juniperus" "nearestju_oxy" "IS/MH/01" 2553133
"12659" "Juniperus" "nearestju_oxy" "FIN/SPH/P9" 2711648
"12660" "Juniperus" "nearestju_oxy" "FIN/SPH/F4" 2696527
"12661" "Juniperus" "nearestju_oxy" "FIN/SPH/N7" 2663139
"12662" "Juniperus" "nearestju_oxy" "FIN/SPH/S22" 2656163
"12663" "Juniperus" "nearestju_oxy" "FIN/SPH/F3" 2630362
"12664" "Juniperus" "nearestju_oxy" "FIN/SPH/KU46" 2611269
"12665" "Juniperus" "nearestju_oxy" "FIN/SPH/P23" 2532735
"12666" "Juniperus" "nearestju_oxy" "FIN/SPH/S21" 2544822
"12667" "Juniperus" "nearestju_oxy" "FIN/SPH/F2" 2507130
"12668" "Juniperus" "nearestju_oxy" "FIN/SPH/A60" 2506399
"12669" "Juniperus" "nearestju_oxy" "FIN/SPH/A61" 2506066
"12670" "Juniperus" "nearestju_oxy" "FIN/SPH/A62" 2505478
"12671" "Juniperus" "nearestju_oxy" "FIN/SPH/A63" 2505159
"12672" "Juniperus" "nearestju_oxy" "FIN/SPH/S57" 2531642
"12673" "Juniperus" "nearestju_oxy" "S/MH/2A" 2348073
"12674" "Juniperus" "nearestju_oxy" "S/MH/3A" 2462890
"12675" "Juniperus" "nearestju_oxy" "S/MH/4A" 2462473
"12676" "Juniperus" "nearestju_oxy" "S/MH/4B" 2462473
"12677" "Juniperus" "nearestju_oxy" "S/MH/5A" 2472409
"12678" "Juniperus" "nearestju_oxy" "S/MH/5B" 2472409
"12679" "Juniperus" "nearestju_oxy" "S/MH/6A" 2531339
"12680" "Juniperus" "nearestju_oxy" "S/MH/6B" 2531339
"12681" "Juniperus" "nearestju_oxy" "S/MH/7A" 2548581
"12682" "Juniperus" "nearestju_oxy" "S/MH/7B" 2548581
"12683" "Juniperus" "nearestju_oxy" "FIN/SPH/A5" 2415438
"12684" "Juniperus" "nearestju_oxy" "FIN/SPH/O25" 2383188
"12685" "Juniperus" "nearestju_oxy" "FIN/SPH/O4" 2383188
"12686" "Juniperus" "nearestju_oxy" "FIN/SPH/O3" 2383188
"12687" "Juniperus" "nearestju_oxy" "FIN/SPH/R20" 2370349
"12688" "Juniperus" "nearestju_oxy" "FIN/SPH/H28" 2232085
"12689" "Juniperus" "nearestju_oxy" "FIN/SPH/K33" 2234232
"12690" "Juniperus" "nearestju_oxy" "FIN/SPH/H17" 2234118
"12691" "Juniperus" "nearestju_oxy" "FIN/SPH/H18" 2232430
"12692" "Juniperus" "nearestju_oxy" "FIN/SPH/HKH45" 2231668
"12693" "Juniperus" "nearestju_oxy" "FIN/SPH/HKH46" 2231622
"12694" "Juniperus" "nearestju_oxy" "FIN/SPH/H31" 2230297
"12695" "Juniperus" "nearestju_oxy" "S/MH/2B" 2348073
"12696" "Juniperus" "nearestju_oxy" "S/MH/1B" 2302461
"12697" "Juniperus" "nearestju_oxy" "S/MH/1A" 2302461
"12698" "Juniperus" "nearestju_oxy" "S/TG/AT" 2002904
"12699" "Juniperus" "nearestju_oxy" "S/TG/AS" 2002904
"12700" "Juniperus" "nearestju_oxy" "S/TG/TT" 1837808
"12701" "Juniperus" "nearestju_oxy" "S/TG/TS" 1837808
"12702" "Juniperus" "nearestju_oxy" "S/TG/STT" 1828359
"12703" "Juniperus" "nearestju_oxy" "S/TG/STS" 1828359
"12704" "Juniperus" "nearestju_oxy" "S/TG/RT" 1827083
"12705" "Juniperus" "nearestju_oxy" "S/TG/RS" 1827083
"12706" "Juniperus" "nearestju_oxy" "S/TG/KTN2" 1781178
"12707" "Juniperus" "nearestju_oxy" "S/TG/KT" 1780964
"12708" "Juniperus" "nearestju_oxy" "S/TG/KS2" 1780964
"12709" "Juniperus" "nearestju_oxy" "S/TG/KS1" 1780964
"12710" "Juniperus" "nearestju_oxy" "S/TG/KTN1" 1780891
"12711" "Juniperus" "nearestju_oxy" "S/TG/SVT" 1685779
"12712" "Juniperus" "nearestju_oxy" "S/TG/SVS" 1685779
"12713" "Juniperus" "nearestju_oxy" "S/TG/HT" 1644033
"12714" "Juniperus" "nearestju_oxy" "S/TG/HS2" 1644033
"12715" "Juniperus" "nearestju_oxy" "S/TG/HS1" 1644033
"12716" "Juniperus" "nearestju_oxy" "S/TG/HTN" 1643996
"12717" "Juniperus" "nearestju_oxy" "EST/TK/MIT" 1559365
"12718" "Juniperus" "nearestju_oxy" "EST/TK/MIF" 1559365
"12719" "Juniperus" "nearestju_oxy" "EST/TK/MIO" 1549261
"12720" "Juniperus" "nearestju_oxy" "LV/LK/SE2" 1519567
"12721" "Juniperus" "nearestju_oxy" "LV/LK/SE1" 1519501
"12722" "Juniperus" "nearestju_oxy" "LV/LK/TEI1" 1387996
"12723" "Juniperus" "nearestju_oxy" "LV/LK/RU1" 1256074
"12724" "Juniperus" "nearestju_oxy" "RUS/PL8" 1359468
"12725" "Juniperus" "nearestju_oxy" "RUS/PL7" 1359351
"12726" "Juniperus" "nearestju_oxy" "RUS/PL6" 1359354
"12727" "Juniperus" "nearestju_oxy" "RUS/PL5" 1359132
"12728" "Juniperus" "nearestju_oxy" "RUS/PL4" 1351700
"12729" "Juniperus" "nearestju_oxy" "RUS/PL3" 1352031
"12730" "Juniperus" "nearestju_oxy" "RUS/PL2" 1352492
"12731" "Juniperus" "nearestju_oxy" "RUS/PL1" 1353243
"12732" "Juniperus" "nearestju_oxy" "RUS/TR3" 1305456
"12733" "Juniperus" "nearestju_oxy" "RUS/TR2" 1305466
"12734" "Juniperus" "nearestju_oxy" "RUS/TR1" 1305455
"12735" "Juniperus" "nearestju_oxy" "RUS/CF4" 1264070
"12736" "Juniperus" "nearestju_oxy" "RUS/CF3" 1263216
"12737" "Juniperus" "nearestju_oxy" "RUS/CF2" 1262819
"12738" "Juniperus" "nearestju_oxy" "RUS/CF1" 1262662
"12739" "Juniperus" "nearestju_oxy" "RUS/ZV6" 1181478
"12740" "Juniperus" "nearestju_oxy" "RUS/ZV5" 1181826
"12741" "Juniperus" "nearestju_oxy" "RUS/ZV4" 1181776
"12742" "Juniperus" "nearestju_oxy" "RUS/ZV3" 1178689
"12743" "Juniperus" "nearestju_oxy" "RUS/ZV2" 1178621
"12744" "Juniperus" "nearestju_oxy" "RUS/ZV1" 1178569
"12745" "Juniperus" "nearestju_oxy" "PL/Gd10" 1010520
"12746" "Juniperus" "nearestju_oxy" "PL/Gd7" 1010484
"12747" "Juniperus" "nearestju_oxy" "PL/Gd8" 1009834
"12748" "Juniperus" "nearestju_oxy" "PL/Gd9" 1009722
"12749" "Juniperus" "nearestju_oxy" "PL/SB4" 992951
"12750" "Juniperus" "nearestju_oxy" "PL/SB5" 991170
"12751" "Juniperus" "nearestju_oxy" "PL/SB6" 991103
"12752" "Juniperus" "nearestju_oxy" "PL/JC2" 973238
"12753" "Juniperus" "nearestju_oxy" "PL/JC1" 973294
"12754" "Juniperus" "nearestju_oxy" "PL/JC3" 973289
"12755" "Juniperus" "nearestju_oxy" "PL/AFC/L3" 935055
"12756" "Juniperus" "nearestju_oxy" "PL/AFC/W3" 935493
"12757" "Juniperus" "nearestju_oxy" "PL/AFC/W2" 935493
"12758" "Juniperus" "nearestju_oxy" "PL/AFC/W1" 935493
"12759" "Juniperus" "nearestju_oxy" "PL/AFC/L2" 934717
"12760" "Juniperus" "nearestju_oxy" "PL/AFC/L1" 934717
"12761" "Juniperus" "nearestju_oxy" "PL/AFC/LP3" 873224
"12762" "Juniperus" "nearestju_oxy" "PL/AFC/LP1" 871691
"12763" "Juniperus" "nearestju_oxy" "PL/AFC/LP2" 871923
"12764" "Juniperus" "nearestju_oxy" "PL/AN/W1" 904644
"12765" "Juniperus" "nearestju_oxy" "PL/AN/W3" 905007
"12766" "Juniperus" "nearestju_oxy" "PL/AN/W2" 904955
"12767" "Juniperus" "nearestju_oxy" "PL/BN/B1" 926385
"12768" "Juniperus" "nearestju_oxy" "PL/BN/B2" 923994
"12769" "Juniperus" "nearestju_oxy" "PL/BN/B3" 924323
"12770" "Juniperus" "nearestju_oxy" "RUS/TU3" 1000894
"12771" "Juniperus" "nearestju_oxy" "RUS/TU2" 1000991
"12772" "Juniperus" "nearestju_oxy" "RUS/TU1" 1002968
"12773" "Juniperus" "nearestju_oxy" "RUS/KP4" 958560
"12774" "Juniperus" "nearestju_oxy" "RUS/KP3" 961187
"12775" "Juniperus" "nearestju_oxy" "RUS/KP2" 962649
"12776" "Juniperus" "nearestju_oxy" "RUS/KP1" 963964
"12777" "Juniperus" "nearestju_oxy" "UK/HP/CC10" 1057481
"12778" "Juniperus" "nearestju_oxy" "UK/HP/CC9" 1057481
"12779" "Juniperus" "nearestju_oxy" "UK/HP/CC8" 1057434
"12780" "Juniperus" "nearestju_oxy" "UK/HP/CC7" 1057434
"12781" "Juniperus" "nearestju_oxy" "UK/HP/CC6" 1056792
"12782" "Juniperus" "nearestju_oxy" "UK/HP/CC5" 1056792
"12783" "Juniperus" "nearestju_oxy" "UK/HP/CC4" 1056778
"12784" "Juniperus" "nearestju_oxy" "UK/HP/CC3" 1056778
"12785" "Juniperus" "nearestju_oxy" "UK/HP/CC2" 1057400
"12786" "Juniperus" "nearestju_oxy" "UK/HP/CC1" 1057400
"12787" "Juniperus" "nearestju_oxy" "UK/HT/HW5" 833575
"12788" "Juniperus" "nearestju_oxy" "UK/HT/HW4" 833575
"12789" "Juniperus" "nearestju_oxy" "UK/HT/HW3" 833575
"12790" "Juniperus" "nearestju_oxy" "UK/HT/HW2" 833575
"12791" "Juniperus" "nearestju_oxy" "UK/HT/HW1" 833575
"12792" "Juniperus" "nearestju_oxy" "PL/IP/G9" 755660
"12793" "Juniperus" "nearestju_oxy" "PL/IP/G8" 755509
"12794" "Juniperus" "nearestju_oxy" "PL/IP/G7" 756891
"12795" "Juniperus" "nearestju_oxy" "PL/IP/G6" 756713
"12796" "Juniperus" "nearestju_oxy" "PL/IP/G5" 757185
"12797" "Juniperus" "nearestju_oxy" "PL/IP/G4" 756888
"12798" "Juniperus" "nearestju_oxy" "PL/IP/G3" 757278
"12799" "Juniperus" "nearestju_oxy" "PL/IP/G2" 757512
"12800" "Juniperus" "nearestju_oxy" "PL/IP/G1" 757612
"12801" "Juniperus" "nearestju_oxy" "CZE/HSS/KR16" 550653
"12802" "Juniperus" "nearestju_oxy" "CZE/HSS/KR17" 553491
"12803" "Juniperus" "nearestju_oxy" "CZE/HSS/KR19" 553390
"12804" "Juniperus" "nearestju_oxy" "CZE/HSS/KR12" 558608
"12805" "Juniperus" "nearestju_oxy" "CZE/HSS/KR15" 554260
"12806" "Juniperus" "nearestju_oxy" "CZE/HSS/KR14" 555702
"12807" "Juniperus" "nearestju_oxy" "CZE/HSS/KR18" 551395
"12808" "Juniperus" "nearestju_oxy" "CZE/HSS/KR7" 560401
"12809" "Juniperus" "nearestju_oxy" "CZE/HSS/KR9" 558091
"12810" "Juniperus" "nearestju_oxy" "CZE/HSS/KR13" 554682
"12811" "Juniperus" "nearestju_oxy" "CZE/HSS/KR6" 559142
"12812" "Juniperus" "nearestju_oxy" "CZE/HSS/KR11" 557018
"12813" "Juniperus" "nearestju_oxy" "CZE/HSS/KR10" 558376
"12814" "Juniperus" "nearestju_oxy" "CZE/HSS/KR8" 558449
"12815" "Juniperus" "nearestju_oxy" "CZE/HSS/KR4" 557485
"12816" "Juniperus" "nearestju_oxy" "CZE/HSS/KR5" 558575
"12817" "Juniperus" "nearestju_oxy" "CZE/HSS/KR3" 558039
"12818" "Juniperus" "nearestju_oxy" "CZE/HSS/KR2" 560284
"12819" "Juniperus" "nearestju_oxy" "CZE/HSS/KR1" 557679
"12820" "Juniperus" "nearestju_oxy" "CZE/HSS/SA16" 331142
"12821" "Juniperus" "nearestju_oxy" "CZE/HSS/SA10" 331171
"12822" "Juniperus" "nearestju_oxy" "CZE/HSS/SA17" 333833
"12823" "Juniperus" "nearestju_oxy" "CZE/HSS/SA14" 362846
"12824" "Juniperus" "nearestju_oxy" "CZE/HSS/SA18" 340756
"12825" "Juniperus" "nearestju_oxy" "CZE/HSS/SA15" 349432
"12826" "Juniperus" "nearestju_oxy" "CZE/HSS/SA12" 347741
"12827" "Juniperus" "nearestju_oxy" "CZE/HSS/SA11" 347362
"12828" "Juniperus" "nearestju_oxy" "CZE/HSS/SA9" 359437
"12829" "Juniperus" "nearestju_oxy" "CZE/HSS/SA8" 341802
"12830" "Juniperus" "nearestju_oxy" "CZE/HSS/SA3" 365240
"12831" "Juniperus" "nearestju_oxy" "CZE/HSS/SA5" 344643
"12832" "Juniperus" "nearestju_oxy" "CZE/HSS/SA13" 339575
"12833" "Juniperus" "nearestju_oxy" "CZE/HSS/SA2" 320714
"12834" "Juniperus" "nearestju_oxy" "CZE/HSS/SA7" 357503
"12835" "Juniperus" "nearestju_oxy" "CZE/HSS/SA4" 365615
"12836" "Juniperus" "nearestju_oxy" "CZE/HSS/SA6" 341925
"12837" "Juniperus" "nearestju_oxy" "CZE/HSS/SA1" 319753
"12838" "Juniperus" "nearestju_oxy" "HUN/EM/SOM-1" 459774
"12839" "Juniperus" "nearestju_oxy" "HUN/EM/KM-2" 458857
"12840" "Juniperus" "nearestju_oxy" "HUN/EM/ET-4" 455870
"12841" "Juniperus" "nearestju_oxy" "HUN/EM/HAL-9" 406288
"12842" "Juniperus" "nearestju_oxy" "HUN/EM/CSIK-11" 397125
"12843" "Juniperus" "nearestju_oxy" "HUN/EM/ORR-12" 205225
"12844" "Juniperus" "nearestju_oxy" "HUN/EM/APV-14" 204580
"12845" "Juniperus" "nearestju_oxy" "HUN/EM/CSOR-15" 204137
"12846" "Juniperus" "nearestju_oxy" "CH/WVDK/Z5" 168197
"12847" "Juniperus" "nearestju_oxy" "CH/WVDK/Z4" 168759
"12848" "Juniperus" "nearestju_oxy" "CH/WVDK/Z3" 170124
"12849" "Juniperus" "nearestju_oxy" "CH/WVDK/Z2" 170336
"12850" "Juniperus" "nearestju_oxy" "CH/WVDK/Z1" 170728
"12851" "Juniperus" "nearestju_oxy" "CH/WVDK/S5" 190289
"12852" "Juniperus" "nearestju_oxy" "CH/WVDK/S4" 187883
"12853" "Juniperus" "nearestju_oxy" "CH/WVDK/S3" 187934
"12854" "Juniperus" "nearestju_oxy" "CH/WVDK/S2" 188145
"12855" "Juniperus" "nearestju_oxy" "CH/WVDK/S1c" 188409
"12856" "Juniperus" "nearestju_oxy" "CH/WVDK/S1b" 188485
